id,label,node_type,zbetween_central,zdeg_central,zpagerank
248,"Leitherer, Claus",Author,0.0,0.00173913043478,0.000928786654459
249,"Schaerer, Daniel",Author,0.0,0.00173913043478,0.000928786654459
250,"Goldader, Jeffrey D.",Author,0.0,0.00173913043478,0.000928786654459
251,"Delgado, Rosa M. González",Author,0.0,0.00173913043478,0.000928786654459
252,"Robert, Carmelle",Author,0.0,0.00173913043478,0.000928786654459
253,"Kune, Denis Foo",Author,0.0,0.00173913043478,0.000928786654459
254,"de Mello, Duília F.",Author,0.0,0.00173913043478,0.000928786654459
255,"Devost, Daniel",Author,0.0,0.00173913043478,0.000928786654459
256,"Heckman, Timothy M.",Author,0.0489792377871,0.00521739130435,0.00209451159579
257,"Berenger, Jean-Pierre",Author,0.0,0.00173913043478,0.00173611111111
258,"Bhatnagar, P. L.",Author,0.0,0.00173913043478,0.00102727844508
259,"Gross, E. P.",Author,0.0,0.00173913043478,0.00102727844508
260,"Krook, M.",Author,0.0,0.00173913043478,0.00102727844508
261,"Dressler, A.",Author,0.0,0.00173913043478,0.000848161729492
262,ESA,Author,0.0,0.00173913043478,0.00173611111111
263,"Schechter, P.",Author,0.0,0.00173913043478,0.000848161729492
264,"Baldwin, J. A.",Author,0.0,0.00173913043478,0.00095955402315
265,"Phillips, M.",Author,0.0,0.00173913043478,0.00095955402315
266,"Terlevich, R.",Author,0.0,0.00173913043478,0.00095955402315
267,"White, S. D. M.",Author,0.00243523385967,0.00347826086957,0.001426141608
268,"Rees, M. J.",Author,0.0,0.00173913043478,0.000838396545174
269,"Rieke, G. H.",Author,0.0307200663376,0.00347826086957,0.00151653171728
270,"Lebofsky, M. J.",Author,0.0,0.00173913043478,0.000848161729492
271,"Metzler, Ralf",Author,0.0,0.00173913043478,0.000965469647454
272,"Klafter, Joseph",Author,0.0,0.00173913043478,0.000965469647454
273,"Unruh, W. G.",Author,0.0,0.00173913043478,0.000908910155458
274,"Blandford, R. D.",Author,0.0,0.00173913043478,0.000838396545174
275,"Payne, D. G.",Author,0.0,0.00173913043478,0.000838396545174
276,"Boccaletti, S.",Author,0.0,0.00173913043478,0.000965469647454
277,"Latora, V.",Author,0.0,0.00173913043478,0.000965469647454
278,"Moreno, Y.",Author,0.0,0.00173913043478,0.000965469647454
279,"Chavez, M.",Author,0.0,0.00173913043478,0.000965469647454
280,"Hwang, D. -U.",Author,0.0,0.00173913043478,0.000965469647454
281,"Znajek, R. L.",Author,0.0,0.00173913043478,0.000838396545174
282,"Toomre, A.",Author,0.0,0.00173913043478,0.000848161729492
283,"Kitaev, A. Yu.",Author,0.0,0.00173913043478,0.00173611111111
284,"Toomre, Alar",Author,0.0,0.00173913043478,0.000848161729492
285,"Toomre, Juri",Author,0.0,0.00173913043478,0.000848161729492
286,"Calzetti, Daniela",Author,0.0,0.00173913043478,0.000848161729492
287,"Armus, Lee",Author,0.0,0.00173913043478,0.000848161729492
288,"Bohlin, Ralph C.",Author,0.0,0.00173913043478,0.000848161729492
289,"Kinney, Anne L.",Author,0.0,0.00173913043478,0.000848161729492
290,"Koornneef, Jan",Author,0.0,0.00173913043478,0.000848161729492
291,"Storchi-Bergmann, Thaisa",Author,0.0,0.00173913043478,0.000848161729492
292,"Shapiro, Stuart Louis",Author,0.0,0.00173913043478,0.000915640751368
293,"Teukolsky, Saul Arno",Author,0.0,0.00173913043478,0.000915640751368
294,"Davis, M.",Author,0.0,0.00173913043478,0.000848161729492
295,"Efstathiou, G.",Author,0.0,0.00173913043478,0.000848161729492
296,"Frenk, C. S.",Author,0.00243523385967,0.00347826086957,0.001426141608
297,"Bjorken, J. D.",Author,0.0,0.00173913043478,0.000908910155458
298,"Nayak, Chetan",Author,0.0,0.00173913043478,0.000942684553686
299,"Simon, Steven H.",Author,0.0,0.00173913043478,0.000942684553686
300,"Stern, Ady",Author,0.0,0.00173913043478,0.000942684553686
301,"Freedman, Michael",Author,0.0,0.00173913043478,0.000942684553686
302,"Das Sarma, Sankar",Author,0.0,0.00173913043478,0.000942684553686
303,"Bertone, Gianfranco",Author,0.0,0.00173913043478,0.000965469647454
304,"Hooper, Dan",Author,0.0,0.00173913043478,0.000965469647454
305,"Silk, Joseph",Author,0.0,0.00173913043478,0.000965469647454
306,"Croton, Darren J.",Author,0.0,0.00173913043478,0.000838396545174
307,"De Lucia, G.",Author,0.0,0.00173913043478,0.000838396545174
308,"Gao, L.",Author,0.0,0.00173913043478,0.000838396545174
309,"Jenkins, A.",Author,0.0,0.00173913043478,0.000838396545174
310,"Kauffmann, G.",Author,0.0,0.00173913043478,0.000838396545174
311,"Navarro, J. F.",Author,0.0,0.00173913043478,0.000838396545174
